11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
11,3,10,7,1,13,8,9,6,5,14,15,2,12,4,0,
