23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,43,40,61,62,60,67,58,70,63,65,55,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,40,43,61,62,60,67,58,70,65,63,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,40,42,61,60,62,67,58,70,63,64,55,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,40,43,42,61,62,60,67,58,70,63,64,65,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,43,42,40,61,62,60,67,58,70,65,55,63,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,40,43,61,60,62,67,58,70,55,65,63,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,60,62,67,58,70,65,55,64,63,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,43,40,61,60,62,67,58,70,55,64,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,64,63,55,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,42,40,43,61,62,60,67,58,70,55,63,65,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,62,60,67,58,70,55,63,65,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,62,60,67,58,70,65,63,55,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,40,42,61,62,60,67,58,70,64,63,55,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,64,55,65,63,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,40,42,43,61,60,62,67,58,70,65,63,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,42,43,40,61,62,60,67,58,70,63,55,64,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,42,43,61,62,60,67,58,70,64,65,55,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,65,55,63,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,65,63,55,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,43,40,42,61,60,62,67,58,70,63,55,64,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,40,43,61,62,60,67,58,70,55,65,63,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,43,42,40,61,60,62,67,58,70,65,55,63,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,65,63,64,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,43,42,61,62,60,67,58,70,63,65,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,42,40,61,62,60,67,58,70,55,65,64,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,43,42,61,62,60,67,58,70,55,63,65,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,40,43,61,62,60,67,58,70,64,65,55,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,42,43,61,60,62,67,58,70,65,64,55,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,55,65,63,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,43,42,61,60,62,67,58,70,64,55,63,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,40,43,61,62,60,67,58,70,64,55,65,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,43,40,42,61,60,62,67,58,70,65,64,55,63,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,43,42,61,60,62,67,58,70,63,64,55,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,43,42,40,61,60,62,67,58,70,63,55,65,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,40,43,42,61,62,60,67,58,70,55,64,65,63,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,42,40,61,60,62,67,58,70,65,63,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,43,40,42,61,62,60,67,58,70,63,65,55,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,40,43,61,60,62,67,58,70,64,55,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,62,60,67,58,70,65,64,63,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,40,42,61,60,62,67,58,70,64,55,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,43,42,40,61,60,62,67,58,70,65,64,55,63,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,65,64,63,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,42,40,43,61,62,60,67,58,70,63,65,55,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,55,64,63,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,63,64,65,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,42,43,61,60,62,67,58,70,63,64,55,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,64,63,55,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,43,40,61,62,60,67,58,70,55,63,64,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,55,63,65,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,40,42,61,60,62,67,58,70,64,65,63,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,43,42,61,62,60,67,58,70,55,65,63,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,40,43,61,60,62,67,58,70,65,55,64,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,43,42,61,62,60,67,58,70,63,64,65,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,43,40,42,61,60,62,67,58,70,63,64,55,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,60,62,67,58,70,63,65,55,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,40,43,61,62,60,67,58,70,65,64,55,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,60,62,67,58,70,64,65,63,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,62,60,67,58,70,55,64,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,42,43,40,61,62,60,67,58,70,64,55,65,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,40,42,61,60,62,67,58,70,64,55,63,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,42,40,43,61,62,60,67,58,70,65,64,63,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,42,43,61,62,60,67,58,70,55,63,64,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,40,43,61,62,60,67,58,70,64,63,65,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,43,42,61,62,60,67,58,70,63,64,65,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,62,60,67,58,70,63,55,64,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,42,43,40,61,62,60,67,58,70,65,63,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,65,63,64,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,42,43,40,61,62,60,67,58,70,63,65,64,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,62,60,67,58,70,55,64,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,43,40,42,61,62,60,67,58,70,65,63,55,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,43,42,61,62,60,67,58,70,55,63,65,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,42,40,43,61,60,62,67,58,70,55,64,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,42,43,61,62,60,67,58,70,55,63,65,64,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,42,40,61,62,60,67,58,70,63,65,64,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,43,40,42,61,62,60,67,58,70,63,55,65,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,42,43,61,62,60,67,58,70,63,65,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,40,43,61,60,62,67,58,70,64,65,55,63,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,40,42,61,60,62,67,58,70,55,64,63,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,43,40,42,61,62,60,67,58,70,65,55,64,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,40,42,43,61,62,60,67,58,70,64,55,65,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,40,42,61,62,60,67,58,70,63,64,55,65,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,43,42,40,61,62,60,67,58,70,63,65,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,42,43,40,61,62,60,67,58,70,63,65,64,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,42,43,40,61,60,62,67,58,70,63,55,65,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,15,16,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,31,30,29,1,40,43,42,61,60,62,67,58,70,64,65,55,63,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,40,42,43,61,62,60,67,58,70,63,64,55,65,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,43,42,40,61,60,62,67,58,70,65,55,63,64,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,30,31,29,1,42,40,43,61,62,60,67,58,70,64,65,63,55,56,66,68,59,71,33,57,69,52,73,75,74,
23,22,21,53,24,47,13,12,34,38,4,26,19,2,48,72,25,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,35,20,36,32,39,27,8,28,30,31,29,1,42,43,40,61,62,60,67,58,70,65,64,63,55,56,66,68,59,71,33,57,69,52,73,74,75,
23,22,21,53,24,47,13,12,34,38,4,25,19,2,48,72,26,45,10,14,11,76,7,18,16,15,46,49,17,3,41,54,9,51,6,5,44,0,50,37,36,20,35,32,39,27,8,28,31,30,29,1,42,40,43,61,62,60,67,58,70,64,65,55,63,56,66,68,59,71,33,57,69,52,73,74,75,
