3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
3,6,7,1,2,0,8,10,9,5,12,4,11,
