8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
8,2,4,1,5,9,0,12,3,11,7,6,14,10,13,
