29,25,24,1,18,20,0,5,13,4,21,11,6,30,28,22,14,16,7,31,19,27,23,15,9,32,12,26,10,3,17,8,33,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,16,7,14,22,31,19,15,27,23,32,12,9,26,10,17,8,3,33,2,
29,25,1,24,20,18,0,4,13,5,21,11,30,6,28,7,22,14,16,31,19,15,23,27,32,9,12,10,26,3,8,33,17,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,22,7,16,14,19,31,15,23,27,12,32,9,26,10,33,8,3,17,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,16,7,22,14,19,31,27,23,15,32,9,12,10,26,17,3,33,8,2,
29,25,1,24,18,20,0,13,4,5,21,11,30,6,28,16,14,22,7,31,19,23,27,15,12,32,9,26,10,3,8,33,17,2,
29,25,24,1,20,18,0,5,13,4,21,11,30,6,28,14,22,7,16,31,19,15,23,27,32,12,9,10,26,8,3,17,33,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,7,22,14,16,31,19,27,23,15,12,9,32,10,26,33,8,3,17,2,
29,25,24,1,20,18,0,13,5,4,21,11,30,6,28,14,7,16,22,31,19,27,23,15,12,32,9,26,10,8,3,33,17,2,
29,25,1,24,20,18,0,4,5,13,21,11,30,6,28,22,16,14,7,19,31,15,27,23,32,9,12,26,10,17,33,3,8,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,7,14,16,22,19,31,15,23,27,32,12,9,26,10,3,33,17,8,2,
29,25,24,1,20,18,0,5,4,13,21,11,30,6,28,22,16,14,7,19,31,27,23,15,12,9,32,10,26,8,33,3,17,2,
29,25,24,1,18,20,0,5,4,13,21,11,6,30,28,14,16,22,7,19,31,23,15,27,12,9,32,10,26,8,17,3,33,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,7,14,16,22,31,19,15,23,27,9,32,12,10,26,33,17,8,3,2,
29,25,1,24,18,20,0,5,13,4,21,11,30,6,28,7,22,16,14,31,19,23,15,27,32,9,12,26,10,3,8,17,33,2,
29,25,1,24,18,20,0,4,13,5,21,11,30,6,28,7,22,16,14,19,31,23,27,15,9,32,12,10,26,3,8,33,17,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,16,22,7,14,31,19,15,27,23,32,9,12,26,10,33,3,8,17,2,
29,25,24,1,20,18,0,5,13,4,21,11,30,6,28,7,22,14,16,19,31,23,15,27,32,9,12,10,26,17,33,3,8,2,
29,25,24,1,18,20,0,13,4,5,21,11,6,30,28,16,7,14,22,19,31,27,15,23,9,12,32,10,26,17,33,3,8,2,
29,25,1,24,18,20,0,5,4,13,21,11,30,6,28,7,16,14,22,19,31,23,27,15,9,12,32,10,26,17,33,8,3,2,
29,25,24,1,20,18,0,13,5,4,21,11,30,6,28,16,22,7,14,31,19,23,27,15,9,32,12,10,26,17,3,33,8,2,
29,25,24,1,18,20,0,5,13,4,21,11,30,6,28,7,14,22,16,31,19,15,23,27,9,12,32,10,26,17,33,8,3,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,14,16,7,22,31,19,23,15,27,9,12,32,10,26,8,3,33,17,2,
29,25,24,1,20,18,0,13,5,4,21,11,30,6,28,7,22,14,16,31,19,27,23,15,32,9,12,10,26,8,33,17,3,2,
29,25,24,1,18,20,0,13,5,4,21,11,30,6,28,7,22,14,16,19,31,23,15,27,9,12,32,10,26,8,33,3,17,2,
29,25,24,1,18,20,0,4,13,5,21,11,30,6,28,14,22,16,7,31,19,15,23,27,9,12,32,10,26,3,33,17,8,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,16,14,7,22,19,31,15,23,27,9,12,32,26,10,33,8,3,17,2,
29,25,24,1,18,20,0,5,4,13,21,11,30,6,28,14,7,16,22,31,19,27,23,15,32,9,12,26,10,33,8,17,3,2,
29,25,1,24,18,20,0,4,13,5,21,11,30,6,28,14,22,7,16,31,19,27,15,23,32,12,9,26,10,8,3,33,17,2,
29,25,1,24,20,18,0,5,4,13,21,11,6,30,28,22,14,16,7,31,19,23,15,27,32,12,9,10,26,17,8,33,3,2,
29,25,24,1,20,18,0,4,13,5,21,11,6,30,28,14,22,7,16,31,19,23,15,27,32,12,9,26,10,33,8,17,3,2,
29,25,24,1,18,20,0,4,5,13,21,11,6,30,28,7,22,14,16,19,31,27,23,15,12,9,32,10,26,33,17,8,3,2,
29,25,24,1,18,20,0,5,4,13,21,11,6,30,28,16,14,7,22,19,31,23,15,27,9,12,32,26,10,33,17,8,3,2,
29,25,24,1,20,18,0,4,5,13,21,11,6,30,28,16,22,7,14,31,19,15,27,23,32,9,12,26,10,3,8,33,17,2,
29,25,1,24,20,18,0,13,4,5,21,11,30,6,28,22,14,7,16,31,19,15,27,23,32,12,9,26,10,17,8,3,33,2,
29,25,24,1,18,20,0,13,4,5,21,11,6,30,28,14,22,7,16,31,19,23,27,15,12,9,32,26,10,33,17,3,8,2,
29,25,24,1,20,18,0,13,4,5,21,11,6,30,28,14,22,16,7,19,31,27,15,23,9,12,32,26,10,8,33,17,3,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,16,14,7,22,19,31,27,15,23,32,9,12,10,26,17,3,8,33,2,
29,25,1,24,18,20,0,13,5,4,21,11,30,6,28,14,22,16,7,31,19,15,27,23,32,9,12,10,26,17,33,8,3,2,
29,25,1,24,18,20,0,5,13,4,21,11,6,30,28,22,16,7,14,19,31,27,23,15,9,12,32,10,26,33,17,8,3,2,
29,25,1,24,18,20,0,13,4,5,21,11,30,6,28,7,16,14,22,31,19,23,15,27,32,9,12,26,10,33,8,17,3,2,
29,25,24,1,18,20,0,4,13,5,21,11,30,6,28,16,14,22,7,31,19,27,23,15,12,9,32,10,26,33,3,17,8,2,
29,25,1,24,18,20,0,13,5,4,21,11,30,6,28,7,14,22,16,31,19,23,15,27,32,9,12,26,10,8,17,3,33,2,
29,25,1,24,20,18,0,4,5,13,21,11,6,30,28,22,7,16,14,19,31,27,15,23,12,32,9,10,26,33,3,8,17,2,
29,25,24,1,18,20,0,13,4,5,21,11,30,6,28,14,7,22,16,31,19,23,15,27,32,12,9,10,26,3,8,17,33,2,
29,25,24,1,20,18,0,13,5,4,21,11,30,6,28,7,14,22,16,31,19,27,15,23,9,32,12,26,10,8,17,33,3,2,
29,25,1,24,20,18,0,4,13,5,21,11,6,30,28,22,16,14,7,31,19,23,27,15,32,9,12,10,26,8,3,17,33,2,
29,25,1,24,20,18,0,5,13,4,21,11,30,6,28,22,14,16,7,31,19,27,23,15,12,32,9,10,26,8,3,17,33,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,7,22,14,16,19,31,15,23,27,9,12,32,10,26,17,3,8,33,2,
29,25,24,1,20,18,0,4,13,5,21,11,30,6,28,16,7,22,14,19,31,23,15,27,9,12,32,10,26,17,3,33,8,2,
29,25,24,1,18,20,0,5,13,4,21,11,30,6,28,16,14,7,22,31,19,15,27,23,32,12,9,26,10,8,33,3,17,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,7,16,14,22,19,31,23,15,27,9,32,12,26,10,8,17,3,33,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,22,14,7,16,31,19,15,27,23,32,12,9,10,26,17,3,33,8,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,14,7,22,16,31,19,15,23,27,12,32,9,10,26,8,17,33,3,2,
29,25,24,1,18,20,0,13,5,4,21,11,30,6,28,7,16,22,14,31,19,15,27,23,12,9,32,26,10,3,33,8,17,2,
29,25,24,1,18,20,0,13,4,5,21,11,30,6,28,7,14,22,16,31,19,23,15,27,32,9,12,10,26,33,8,3,17,2,
29,25,24,1,20,18,0,4,5,13,21,11,6,30,28,7,16,22,14,19,31,27,15,23,9,12,32,10,26,3,33,8,17,2,
29,25,1,24,18,20,0,5,4,13,21,11,30,6,28,16,14,22,7,31,19,23,27,15,12,32,9,26,10,3,17,33,8,2,
29,25,24,1,20,18,0,5,4,13,21,11,30,6,28,14,7,16,22,31,19,23,27,15,12,9,32,10,26,33,8,17,3,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,7,14,22,16,31,19,23,27,15,32,9,12,10,26,33,8,3,17,2,
29,25,1,24,18,20,0,13,5,4,21,11,30,6,28,14,16,7,22,31,19,15,23,27,12,32,9,10,26,8,17,3,33,2,
29,25,1,24,18,20,0,5,13,4,21,11,6,30,28,16,14,22,7,31,19,15,23,27,9,32,12,10,26,8,17,33,3,2,
29,25,24,1,20,18,0,13,4,5,21,11,6,30,28,16,22,7,14,31,19,23,15,27,9,12,32,10,26,8,17,3,33,2,
29,25,1,24,20,18,0,5,4,13,21,11,6,30,28,7,14,22,16,19,31,23,27,15,9,12,32,26,10,8,17,3,33,2,
29,25,1,24,20,18,0,4,5,13,21,11,30,6,28,7,14,22,16,19,31,23,27,15,9,32,12,26,10,17,33,8,3,2,
29,25,24,1,20,18,0,5,4,13,21,11,30,6,28,16,7,22,14,19,31,27,23,15,9,32,12,26,10,3,17,33,8,2,
29,25,1,24,18,20,0,13,4,5,21,11,30,6,28,16,22,7,14,31,19,27,15,23,12,32,9,26,10,33,8,3,17,2,
29,25,1,24,20,18,0,13,5,4,21,11,6,30,28,22,16,7,14,31,19,23,27,15,12,9,32,26,10,33,17,3,8,2,
29,25,24,1,20,18,0,4,5,13,21,11,6,30,28,7,14,22,16,19,31,15,27,23,9,32,12,26,10,33,17,3,8,2,
29,25,24,1,18,20,0,5,13,4,21,11,6,30,28,22,14,16,7,31,19,15,23,27,9,32,12,10,26,8,33,3,17,2,
29,25,24,1,20,18,0,4,13,5,21,11,6,30,28,22,14,7,16,19,31,23,15,27,32,12,9,26,10,17,3,33,8,2,
29,25,24,1,20,18,0,4,5,13,21,11,30,6,28,14,22,7,16,31,19,23,15,27,12,9,32,10,26,33,17,3,8,2,
29,25,1,24,20,18,0,5,13,4,21,11,30,6,28,16,7,14,22,31,19,15,27,23,32,9,12,10,26,3,8,33,17,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,7,16,14,22,19,31,23,27,15,9,32,12,26,10,33,17,3,8,2,
29,25,1,24,18,20,0,13,4,5,21,11,30,6,28,7,16,14,22,19,31,23,27,15,9,32,12,10,26,3,8,33,17,2,
29,25,24,1,18,20,0,4,13,5,21,11,6,30,28,14,7,22,16,19,31,27,23,15,9,12,32,26,10,17,3,33,8,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,16,14,22,7,19,31,27,23,15,12,32,9,26,10,3,33,8,17,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,22,16,7,14,19,31,15,23,27,32,9,12,10,26,17,3,8,33,2,
29,25,24,1,18,20,0,5,13,4,21,11,6,30,28,22,16,14,7,31,19,15,23,27,32,9,12,26,10,8,3,33,17,2,
29,25,1,24,20,18,0,13,4,5,21,11,30,6,28,7,22,14,16,31,19,15,27,23,9,12,32,10,26,17,33,3,8,2,
29,25,24,1,18,20,0,5,4,13,21,11,6,30,28,22,14,16,7,19,31,23,27,15,9,32,12,10,26,17,8,33,3,2,
29,25,1,24,18,20,0,13,5,4,21,11,30,6,28,22,14,16,7,31,19,27,23,15,32,12,9,10,26,3,33,8,17,2,
29,25,24,1,18,20,0,13,4,5,21,11,6,30,28,14,22,16,7,31,19,23,27,15,9,32,12,10,26,3,8,33,17,2,
29,25,24,1,18,20,0,4,13,5,21,11,6,30,28,16,14,22,7,19,31,15,23,27,9,12,32,26,10,8,3,17,33,2,
29,25,24,1,18,20,0,4,5,13,21,11,30,6,28,16,14,22,7,31,19,27,15,23,9,32,12,26,10,8,17,3,33,2,
29,25,1,24,18,20,0,5,4,13,21,11,30,6,28,7,16,14,22,19,31,27,23,15,32,12,9,10,26,8,3,17,33,2,
29,25,1,24,20,18,0,5,4,13,21,11,30,6,28,7,16,22,14,31,19,15,23,27,12,32,9,10,26,8,17,3,33,2,
29,25,24,1,18,20,0,4,13,5,21,11,6,30,28,14,16,22,7,31,19,15,27,23,12,32,9,26,10,33,17,3,8,2,
29,25,1,24,18,20,0,13,5,4,21,11,30,6,28,16,7,14,22,19,31,15,27,23,12,9,32,10,26,17,8,33,3,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,14,22,7,16,31,19,27,15,23,9,32,12,10,26,17,33,8,3,2,
29,25,24,1,20,18,0,5,13,4,21,11,6,30,28,22,16,14,7,31,19,23,15,27,9,32,12,26,10,33,3,8,17,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,22,14,16,7,31,19,27,23,15,32,12,9,26,10,3,33,17,8,2,
29,25,1,24,18,20,0,13,5,4,21,11,6,30,28,22,14,7,16,19,31,15,27,23,32,9,12,10,26,17,33,3,8,2,
29,25,1,24,20,18,0,13,4,5,21,11,30,6,28,7,16,22,14,31,19,15,23,27,32,9,12,10,26,33,17,3,8,2,
29,25,1,24,18,20,0,5,13,4,21,11,6,30,28,14,7,16,22,31,19,23,27,15,9,12,32,26,10,3,8,33,17,2,
29,25,1,24,20,18,0,4,5,13,21,11,30,6,28,16,7,22,14,19,31,15,27,23,12,9,32,26,10,3,33,8,17,2,
29,25,1,24,20,18,0,4,5,13,21,11,6,30,28,7,16,14,22,31,19,23,27,15,32,9,12,10,26,33,8,17,3,2,
29,25,24,1,20,18,0,5,4,13,21,11,6,30,28,16,7,22,14,31,19,27,15,23,12,32,9,26,10,3,8,17,33,2,
29,25,1,24,20,18,0,13,4,5,21,11,6,30,28,16,22,7,14,19,31,15,23,27,12,9,32,26,10,17,33,3,8,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,7,22,16,14,19,31,27,23,15,12,9,32,26,10,33,3,8,17,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,16,14,7,22,19,31,23,27,15,32,12,9,10,26,8,17,33,3,2,
29,25,1,24,18,20,0,5,4,13,21,11,30,6,28,14,7,16,22,19,31,27,23,15,12,32,9,26,10,17,8,3,33,2,
29,25,1,24,20,18,0,4,5,13,21,11,6,30,28,16,14,7,22,31,19,15,23,27,32,12,9,26,10,17,8,33,3,2,
29,25,24,1,18,20,0,4,13,5,21,11,30,6,28,14,16,22,7,19,31,23,15,27,12,32,9,10,26,33,17,8,3,2,
29,25,1,24,18,20,0,5,4,13,21,11,6,30,28,7,16,22,14,31,19,23,27,15,12,9,32,10,26,8,17,33,3,2,
29,25,24,1,20,18,0,4,5,13,21,11,30,6,28,16,14,7,22,31,19,23,15,27,32,12,9,26,10,33,8,17,3,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,7,22,16,14,19,31,23,27,15,32,12,9,26,10,33,17,3,8,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,7,16,22,14,31,19,27,23,15,32,9,12,10,26,3,8,33,17,2,
29,25,24,1,20,18,0,5,4,13,21,11,30,6,28,16,7,22,14,19,31,23,15,27,32,9,12,26,10,17,8,33,3,2,
29,25,1,24,20,18,0,13,4,5,21,11,30,6,28,14,7,22,16,19,31,27,23,15,12,9,32,10,26,33,17,8,3,2,
29,25,1,24,18,20,0,13,5,4,21,11,30,6,28,14,7,22,16,31,19,23,27,15,9,12,32,10,26,33,17,3,8,2,
29,25,1,24,20,18,0,4,5,13,21,11,30,6,28,22,14,16,7,19,31,23,27,15,9,32,12,26,10,8,3,17,33,2,
29,25,1,24,20,18,0,5,13,4,21,11,30,6,28,16,7,14,22,31,19,15,27,23,12,9,32,26,10,33,8,3,17,2,
29,25,1,24,20,18,0,4,13,5,21,11,30,6,28,14,7,16,22,31,19,23,27,15,9,12,32,26,10,8,3,33,17,2,
29,25,24,1,20,18,0,13,4,5,21,11,6,30,28,14,22,16,7,31,19,27,23,15,9,12,32,10,26,3,17,33,8,2,
29,25,24,1,18,20,0,4,13,5,21,11,30,6,28,16,14,22,7,19,31,27,15,23,12,32,9,10,26,33,8,17,3,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,14,7,16,22,31,19,15,27,23,9,12,32,10,26,33,17,8,3,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,16,14,7,22,31,19,23,27,15,12,9,32,26,10,8,17,33,3,2,
29,25,1,24,20,18,0,5,4,13,21,11,6,30,28,22,14,7,16,31,19,15,27,23,9,32,12,26,10,33,3,8,17,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,22,14,16,7,31,19,15,27,23,12,32,9,26,10,8,3,17,33,2,
29,25,1,24,18,20,0,13,5,4,21,11,6,30,28,16,14,7,22,19,31,15,27,23,32,12,9,26,10,8,33,17,3,2,
29,25,24,1,18,20,0,5,4,13,21,11,30,6,28,7,22,14,16,31,19,23,15,27,9,32,12,26,10,17,8,33,3,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,7,14,16,22,31,19,27,23,15,32,12,9,26,10,33,8,3,17,2,
29,25,24,1,20,18,0,4,5,13,21,11,6,30,28,7,16,22,14,19,31,27,23,15,32,12,9,26,10,8,3,33,17,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,7,14,22,16,19,31,23,15,27,12,32,9,26,10,3,8,17,33,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,16,7,22,14,19,31,15,27,23,9,12,32,26,10,33,17,8,3,2,
29,25,24,1,18,20,0,4,13,5,21,11,6,30,28,16,22,14,7,31,19,15,23,27,12,9,32,26,10,8,33,3,17,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,16,7,22,14,19,31,27,23,15,9,12,32,26,10,3,17,8,33,2,
29,25,1,24,20,18,0,5,4,13,21,11,6,30,28,7,16,22,14,19,31,23,15,27,12,9,32,10,26,8,3,17,33,2,
29,25,1,24,18,20,0,13,5,4,21,11,6,30,28,7,16,14,22,31,19,27,15,23,12,32,9,26,10,17,3,8,33,2,
29,25,24,1,18,20,0,5,13,4,21,11,30,6,28,7,16,22,14,19,31,27,15,23,9,32,12,10,26,17,3,33,8,2,
29,25,1,24,18,20,0,5,13,4,21,11,30,6,28,22,14,7,16,19,31,23,15,27,32,9,12,26,10,33,17,3,8,2,
29,25,24,1,18,20,0,13,5,4,21,11,30,6,28,16,14,22,7,31,19,15,23,27,12,32,9,26,10,8,17,33,3,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,22,7,16,14,31,19,27,15,23,12,9,32,26,10,17,8,33,3,2,
29,25,24,1,20,18,0,4,13,5,21,11,30,6,28,7,14,22,16,31,19,15,23,27,32,9,12,10,26,8,3,17,33,2,
29,25,24,1,18,20,0,4,5,13,21,11,30,6,28,22,7,16,14,19,31,27,15,23,12,32,9,26,10,8,17,3,33,2,
29,25,1,24,20,18,0,13,4,5,21,11,6,30,28,16,7,14,22,31,19,15,23,27,9,32,12,26,10,8,33,3,17,2,
29,25,24,1,20,18,0,5,4,13,21,11,6,30,28,16,7,14,22,19,31,23,15,27,9,32,12,10,26,17,3,8,33,2,
29,25,24,1,20,18,0,4,13,5,21,11,6,30,28,22,7,16,14,31,19,15,23,27,32,9,12,10,26,8,17,3,33,2,
29,25,24,1,18,20,0,5,13,4,21,11,6,30,28,22,14,7,16,31,19,23,15,27,12,32,9,10,26,33,8,3,17,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,7,14,22,16,19,31,23,27,15,12,32,9,26,10,33,17,3,8,2,
29,25,1,24,20,18,0,4,13,5,21,11,30,6,28,16,22,14,7,19,31,27,15,23,12,32,9,26,10,8,33,17,3,2,
29,25,24,1,20,18,0,4,5,13,21,11,30,6,28,14,16,7,22,31,19,15,23,27,32,9,12,26,10,3,8,33,17,2,
29,25,24,1,20,18,0,5,13,4,21,11,30,6,28,7,14,16,22,19,31,27,15,23,32,9,12,10,26,3,33,17,8,2,
29,25,1,24,18,20,0,5,13,4,21,11,30,6,28,22,16,7,14,19,31,27,15,23,9,12,32,26,10,17,8,33,3,2,
29,25,24,1,20,18,0,13,4,5,21,11,30,6,28,14,7,22,16,31,19,27,15,23,12,9,32,26,10,3,33,17,8,2,
29,25,1,24,20,18,0,5,13,4,21,11,6,30,28,14,16,22,7,31,19,15,27,23,32,9,12,10,26,3,8,17,33,2,
29,25,1,24,20,18,0,13,5,4,21,11,30,6,28,7,14,22,16,19,31,15,27,23,12,9,32,10,26,8,33,3,17,2,
29,25,1,24,20,18,0,4,5,13,21,11,30,6,28,7,22,16,14,31,19,23,15,27,9,32,12,26,10,17,33,8,3,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,22,7,14,16,31,19,15,27,23,12,32,9,10,26,3,33,17,8,2,
29,25,24,1,20,18,0,4,13,5,21,11,6,30,28,14,22,7,16,19,31,27,23,15,9,32,12,10,26,17,3,33,8,2,
29,25,1,24,20,18,0,4,13,5,21,11,30,6,28,7,22,16,14,19,31,27,15,23,32,9,12,26,10,17,33,3,8,2,
29,25,1,24,18,20,0,4,5,13,21,11,30,6,28,22,14,16,7,31,19,23,27,15,32,12,9,26,10,3,8,17,33,2,
29,25,24,1,18,20,0,5,4,13,21,11,30,6,28,14,22,7,16,19,31,23,15,27,12,32,9,26,10,17,8,3,33,2,
29,25,1,24,20,18,0,5,4,13,21,11,6,30,28,22,16,14,7,19,31,23,15,27,12,32,9,26,10,17,3,8,33,2,
29,25,1,24,20,18,0,5,4,13,21,11,30,6,28,16,22,7,14,31,19,27,15,23,12,32,9,10,26,33,17,3,8,2,
29,25,1,24,20,18,0,5,4,13,21,11,30,6,28,7,22,14,16,19,31,27,15,23,9,12,32,10,26,3,33,8,17,2,
29,25,1,24,18,20,0,5,4,13,21,11,6,30,28,22,14,7,16,19,31,27,23,15,9,32,12,10,26,33,3,17,8,2,
29,25,1,24,20,18,0,4,5,13,21,11,6,30,28,16,14,22,7,19,31,27,15,23,32,9,12,10,26,8,33,17,3,2,
29,25,24,1,20,18,0,5,4,13,21,11,6,30,28,7,14,16,22,31,19,23,15,27,12,32,9,26,10,8,17,33,3,2,
29,25,24,1,18,20,0,4,5,13,21,11,30,6,28,16,7,22,14,31,19,27,15,23,32,12,9,10,26,17,33,8,3,2,
29,25,24,1,20,18,0,5,13,4,21,11,6,30,28,22,16,14,7,19,31,23,27,15,9,32,12,26,10,17,33,3,8,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,7,22,16,14,19,31,15,27,23,12,32,9,26,10,33,8,3,17,2,
29,25,1,24,18,20,0,4,5,13,21,11,30,6,28,14,7,22,16,31,19,15,23,27,12,9,32,26,10,3,8,17,33,2,
29,25,1,24,18,20,0,5,13,4,21,11,30,6,28,7,14,22,16,19,31,15,27,23,32,9,12,26,10,17,3,8,33,2,
29,25,1,24,18,20,0,4,5,13,21,11,6,30,28,7,22,14,16,31,19,23,15,27,12,32,9,26,10,8,3,17,33,2,
29,25,24,1,20,18,0,13,5,4,21,11,30,6,28,7,16,14,22,31,19,15,27,23,12,9,32,26,10,33,8,3,17,2,
29,25,1,24,18,20,0,4,5,13,21,11,30,6,28,14,7,16,22,31,19,23,27,15,12,32,9,26,10,17,3,33,8,2,
29,25,24,1,20,18,0,5,4,13,21,11,6,30,28,14,16,7,22,19,31,23,15,27,12,9,32,10,26,3,17,8,33,2,
29,25,24,1,20,18,0,5,13,4,21,11,6,30,28,16,7,22,14,19,31,23,27,15,9,12,32,26,10,8,33,3,17,2,
29,25,24,1,20,18,0,13,5,4,21,11,30,6,28,22,14,16,7,31,19,23,27,15,32,12,9,26,10,17,8,3,33,2,
29,25,24,1,20,18,0,4,5,13,21,11,30,6,28,14,16,7,22,19,31,27,15,23,9,32,12,26,10,17,3,8,33,2,
29,25,24,1,18,20,0,5,13,4,21,11,30,6,28,7,16,22,14,31,19,27,23,15,12,9,32,26,10,17,33,3,8,2,
29,25,24,1,18,20,0,13,4,5,21,11,6,30,28,14,7,16,22,31,19,15,27,23,12,9,32,10,26,8,33,3,17,2,
29,25,24,1,18,20,0,13,5,4,21,11,30,6,28,16,22,14,7,31,19,27,15,23,9,12,32,26,10,3,8,17,33,2,
29,25,24,1,20,18,0,5,13,4,21,11,6,30,28,14,22,16,7,19,31,15,27,23,12,32,9,10,26,3,33,8,17,2,
29,25,24,1,20,18,0,4,13,5,21,11,30,6,28,16,22,7,14,31,19,23,27,15,9,12,32,10,26,17,8,33,3,2,
29,25,24,1,18,20,0,4,5,13,21,11,6,30,28,14,22,16,7,19,31,27,15,23,12,32,9,10,26,8,3,33,17,2,
29,25,1,24,18,20,0,13,5,4,21,11,6,30,28,16,14,7,22,19,31,15,27,23,32,12,9,26,10,8,3,33,17,2,
29,25,24,1,18,20,0,13,4,5,21,11,30,6,28,7,22,14,16,19,31,23,27,15,9,32,12,10,26,8,17,33,3,2,
29,25,1,24,20,18,0,4,13,5,21,11,30,6,28,7,22,14,16,31,19,15,27,23,12,9,32,26,10,17,8,33,3,2,
29,25,24,1,18,20,0,4,5,13,21,11,30,6,28,16,22,7,14,19,31,27,23,15,12,9,32,10,26,3,8,33,17,2,
29,25,1,24,18,20,0,13,4,5,21,11,30,6,28,16,7,14,22,19,31,27,23,15,32,12,9,26,10,3,8,33,17,2,
29,25,24,1,18,20,0,13,4,5,21,11,6,30,28,22,16,7,14,19,31,23,27,15,9,12,32,10,26,3,17,33,8,2,
29,25,24,1,20,18,0,4,5,13,21,11,6,30,28,16,14,7,22,19,31,27,23,15,9,32,12,26,10,3,17,33,8,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,7,22,14,16,19,31,15,27,23,32,9,12,10,26,3,33,8,17,2,
29,25,24,1,20,18,0,13,5,4,21,11,6,30,28,16,7,22,14,19,31,15,27,23,12,9,32,10,26,33,8,17,3,2,
29,25,24,1,18,20,0,5,13,4,21,11,30,6,28,22,14,7,16,19,31,27,23,15,9,32,12,26,10,33,3,17,8,2,
29,25,24,1,18,20,0,13,5,4,21,11,30,6,28,22,7,16,14,31,19,23,15,27,12,32,9,10,26,3,17,8,33,2,
29,25,1,24,18,20,0,13,4,5,21,11,6,30,28,14,7,16,22,19,31,27,23,15,9,12,32,10,26,33,17,3,8,2,
29,25,1,24,20,18,0,13,4,5,21,11,30,6,28,14,7,16,22,31,19,23,27,15,9,32,12,26,10,8,17,33,3,2,
29,25,1,24,18,20,0,4,13,5,21,11,6,30,28,22,14,7,16,19,31,23,15,27,12,9,32,10,26,8,3,17,33,2,
29,25,24,1,18,20,0,13,4,5,21,11,6,30,28,7,22,14,16,31,19,15,27,23,12,32,9,26,10,17,33,3,8,2,
29,25,1,24,18,20,0,4,5,13,21,11,30,6,28,14,7,22,16,19,31,27,15,23,32,9,12,10,26,3,17,33,8,2,
29,25,1,24,18,20,0,4,13,5,21,11,30,6,28,16,14,22,7,31,19,15,23,27,32,9,12,26,10,17,33,8,3,2,
29,25,24,1,18,20,0,4,13,5,21,11,30,6,28,7,14,16,22,19,31,23,27,15,9,12,32,10,26,3,33,17,8,2,
29,25,24,1,18,20,0,5,13,4,21,11,30,6,28,14,22,16,7,19,31,15,23,27,12,32,9,26,10,8,17,3,33,2,
29,25,1,24,20,18,0,13,4,5,21,11,6,30,28,16,22,7,14,31,19,27,23,15,12,9,32,10,26,33,17,8,3,2,
29,25,1,24,20,18,0,13,5,4,21,11,6,30,28,22,7,16,14,31,19,15,23,27,9,32,12,10,26,3,33,17,8,2,
29,25,1,24,18,20,0,5,4,13,21,11,6,30,28,7,16,22,14,31,19,15,27,23,9,12,32,10,26,33,3,17,8,2,
29,25,24,1,18,20,0,4,5,13,21,11,6,30,28,16,7,14,22,31,19,23,27,15,9,12,32,10,26,33,3,8,17,2,
29,25,1,24,20,18,0,4,13,5,21,11,6,30,28,16,22,7,14,19,31,15,23,27,32,9,12,26,10,3,17,8,33,2,
